external_id,first_name,last_name,position,tournament_name,club_name,games_played,mvp_count,goals,assists,yellow_cards,red_cards,match_rows,wins,starts,goals_conceded,defensive_points,computed_rating,avg_points_per_game,division_rank,division_total
62ff85175af15e27816fe20e,Шапи,Абидов,,Суперлига — Премьер-Лига,Алания СПб,10,1,0,0,2,0,2,0,1,8,,2.00,0.20,146,291
66ade4a03a4fb35a78fb6d22,Рафаэль,Алиев,,Суперлига — Премьер-Лига,Алания СПб,8,2,5,0,5,0,0,0,0,,,19.00,2.38,23,291
62ff8f0f5af15e2781709186,Руслан,Асадов,,Суперлига — Премьер-Лига,Алания СПб,10,0,0,0,0,0,0,0,0,,,0.00,0.00,184,291
62ff978e5af15e278171188c,Амил,Ахмедов,,Суперлига — Премьер-Лига,Алания СПб,11,0,0,1,3,0,1,0,1,11,,1.00,0.09,163,291
670bb7b38caa73e53c420054,Эмин,Ахмедов,,Суперлига — Премьер-Лига,Алания СПб,0,0,0,0,0,0,0,0,0,,,0.00,0.00,186,291
69d190162a91fb06a9f6c40c,Денис,Виноградов,,Суперлига — Премьер-Лига,Алания СПб,3,0,0,0,0,0,0,0,0,,,0.00,0.00,194,291
62ffacb45af15e2781726837,Сармат,Гагиев,,Суперлига — Премьер-Лига,Алания СПб,11,2,3,1,3,1,2,0,1,8,,14.00,1.27,42,291
62ffaf965af15e2781729664,Таймураз,Гагиев,,Суперлига — Премьер-Лига,Алания СПб,8,1,2,0,2,1,2,0,0,8,,8.00,1.00,68,291
62fe551c34134c11a93c8b86,Давид,Гаглоев,,Суперлига — Премьер-Лига,Алания СПб,4,0,1,2,1,0,2,0,2,8,,5.00,1.25,96,291
62ff6c6b5af15e27816e28b5,Анрид,Гаджиев,,Суперлига — Премьер-Лига,Алания СПб,7,1,0,1,3,0,1,0,1,3,,3.00,0.43,121,291
62ff671e5af15e27816dd17a,Султан,Гамзатов,,Суперлига — Премьер-Лига,Алания СПб,3,1,2,2,1,0,0,0,0,,,10.00,3.33,58,291
64ccc4bbbb9afa71da743acf,Олег,Гусейнов,,Суперлига — Премьер-Лига,Алания СПб,9,0,2,0,2,0,2,0,2,8,,6.00,0.67,85,291
63238ec11ee2327f68622382,Иван,Достовалов,,Суперлига — Премьер-Лига,Алания СПб,7,0,1,0,0,0,0,0,0,,,3.00,0.43,127,291
62ffb1cd5af15e278172bd99,Давид,Елоев,,Суперлига — Премьер-Лига,Алания СПб,10,0,0,0,2,0,1,0,0,3,,0.00,0.00,206,291
62ffb1a55af15e278172bb5b,Дмитрий,Жабин,,Суперлига — Премьер-Лига,Алания СПб,1,0,0,0,0,0,1,0,0,3,,0.00,0.00,209,291
62ff7c955af15e27816f56ae,Макс,Жестарев,,Суперлига — Премьер-Лига,Алания СПб,2,0,0,0,0,0,0,0,0,,,0.00,0.00,210,291
62ff54184e0d681d80aa9829,Сергей,Илатовский,,Суперлига — Премьер-Лига,Алания СПб,8,0,1,0,3,0,0,0,0,,,3.00,0.38,129,291
62fe57d134134c11a93ca359,Сергей,Карпов,,Суперлига — Премьер-Лига,Алания СПб,6,1,4,1,0,0,0,0,0,,,15.00,2.50,39,291
62ff4f884e0d681d80aa48f6,Дмитрий,Карташов,,Суперлига — Премьер-Лига,Алания СПб,3,1,0,0,0,0,0,0,0,,,2.00,0.67,150,291
69177bd9a89e0e7bea0d657c,Джасур,Мамаражабов,,Суперлига — Премьер-Лига,Алания СПб,3,0,0,0,0,1,0,0,0,,,0.00,0.00,237,291
62ffb87eaa8c2e49e5f7d799,Кирилл,Орлов,,Суперлига — Премьер-Лига,Алания СПб,6,0,0,0,1,1,0,0,0,,,0.00,0.00,252,291
6816534597bfcccf8d98c12b,Даниил,Павлов,,Суперлига — Премьер-Лига,Алания СПб,4,1,1,0,2,0,0,0,0,,,5.00,1.25,101,291
62ff9c1c5af15e2781716894,Владислав,Сальников,,Суперлига — Премьер-Лига,Алания СПб,7,0,0,1,1,0,0,0,0,,,1.00,0.14,175,291
688d1254179c910fe0ab26c5,Артемий,Симанков,,Суперлига — Премьер-Лига,Алания СПб,3,0,0,0,0,0,1,0,0,3,,0.00,0.00,270,291
62ff6c625af15e27816e283a,Башир,Султыгов,,Суперлига — Премьер-Лига,Алания СПб,7,0,0,0,0,0,0,0,0,,,0.00,0.00,275,291
62ffa0555af15e278171acb0,Григорий,Бритов,,Суперлига — Премьер-Лига,Алгоритм,10,0,2,0,3,1,1,0,1,4,,6.00,0.60,83,291
640ed0bd0e573c21288e1eb8,Роман,Воробьев,,Суперлига — Премьер-Лига,Алгоритм,2,0,0,1,0,0,1,0,1,3,,1.00,0.50,166,291
66ff9e02ae4e231522aaf807,Александр,Дударев,,Суперлига — Премьер-Лига,Алгоритм,2,0,0,0,0,0,0,0,0,,,0.00,0.00,204,291
643155d6f7804736495ede8c,Егор,Ефимов,,Суперлига — Премьер-Лига,Алгоритм,1,0,0,0,0,0,0,0,0,,,0.00,0.00,208,291
69b5305cd107866f4a43f14d,Илья,Зайцев,,Суперлига — Премьер-Лига,Алгоритм,3,0,0,0,0,0,0,0,0,,,0.00,0.00,211,291
62ff6c0e5af15e27816e2329,Сергей,Коваленко,,Суперлига — Премьер-Лига,Алгоритм,9,0,0,0,1,0,0,0,0,,,0.00,0.00,220,291
62fea8b39c26801f955f1f5a,Денис,Козлов,,Суперлига — Премьер-Лига,Алгоритм,7,0,0,0,0,0,1,0,1,3,,0.00,0.00,221,291
62ff827a5af15e27816fb698,Михаил,Козлов,,Суперлига — Премьер-Лига,Алгоритм,1,0,0,0,0,0,0,0,0,,,0.00,0.00,222,291
62fea0849c26801f955ec9b3,Дмитрий,Колош,,Суперлига — Премьер-Лига,Алгоритм,11,0,5,4,0,0,1,0,1,4,,19.00,1.73,24,291
64ccdc0fbb9afa71da74d7de,Владислав,Кузнецов,,Суперлига — Премьер-Лига,Алгоритм,0,0,0,0,0,0,0,0,0,,,0.00,0.00,229,291
688d1641ee774c1000eb849a,Илья,Левин,,Суперлига — Премьер-Лига,Алгоритм,8,1,0,1,1,0,0,0,0,,,3.00,0.38,132,291
67377073b1a709b859c2f6c1,Никита,Лузан,,Суперлига — Премьер-Лига,Алгоритм,9,1,2,3,2,0,1,0,1,3,,11.00,1.22,54,291
69617e90970a7e0ac5f9205b,Максим,Малафеев,,Суперлига — Премьер-Лига,Алгоритм,7,1,0,0,0,0,0,0,0,,,2.00,0.29,154,291
62ffa90a5af15e2781723099,Валерий,Марков,,Суперлига — Премьер-Лига,Алгоритм,8,0,5,3,0,0,0,0,0,,,18.00,2.25,30,291
62ff9d3d5af15e27817176f8,Владимир,Миноранский,,Суперлига — Премьер-Лига,Алгоритм,4,0,2,2,0,0,1,0,1,3,,8.00,2.00,70,291
6323895b1ee2327f6861f68b,Максим,Петренко,,Суперлига — Премьер-Лига,Алгоритм,10,2,2,1,0,0,1,0,1,3,,11.00,1.10,56,291
62ff55424e0d681d80aaab43,Олег,Самсонов,,Суперлига — Премьер-Лига,Алгоритм,0,0,0,0,0,0,0,0,0,,,0.00,0.00,268,291
6323875c1ee2327f6861e5ed,Игорь,Смольников,,Суперлига — Премьер-Лига,Алгоритм,1,0,1,1,0,0,0,0,0,,,4.00,4.00,114,291
69865af1ec42650ade0105de,Даниил,Соколов,,Суперлига — Премьер-Лига,Алгоритм,11,3,8,8,1,0,0,0,0,,,38.00,3.45,5,291
62ffa9655af15e278172353e,Илья,Суворов,,Суперлига — Премьер-Лига,Алгоритм,9,0,3,1,0,0,1,0,0,3,,10.00,1.11,60,291
62ffbae1aa8c2e49e5f801b4,Виктор,Файзулин,,Суперлига — Премьер-Лига,Алгоритм,2,0,0,0,1,0,0,0,0,,,0.00,0.00,281,291
62ffad065af15e2781726c70,Иван,Фалалеев,,Суперлига — Премьер-Лига,Алгоритм,4,0,0,0,0,0,1,1,1,1,,0.00,0.00,282,291
68b9e42e94b5515987847c17,Владислав,Шапарев,,Суперлига — Премьер-Лига,Алгоритм,11,3,9,4,2,0,0,0,0,,,37.00,3.36,6,291
62ffbae3aa8c2e49e5f801bc,Олег,Шатов,,Суперлига — Премьер-Лига,Алгоритм,1,1,2,0,0,0,0,0,0,,,8.00,8.00,72,291
62ff8acf5af15e2781704b71,Олег,Яковлев,,Суперлига — Премьер-Лига,Алгоритм,12,0,3,1,1,0,0,0,0,,,10.00,0.83,61,291
69d15d582a91fb06a9f5e836,Радмир,Адылов,,Суперлига — Премьер-Лига,Атлант,6,0,1,2,2,0,0,0,0,,,5.00,0.83,90,291
62fe48e660710a0b7a9702a7,Евгений,Алдухов,,Суперлига — Премьер-Лига,Атлант,12,2,0,5,2,0,1,1,1,1,,9.00,0.75,62,291
69d15d582a91fb06a9f5e834,Лука,Аралов,,Суперлига — Премьер-Лига,Атлант,7,0,1,2,0,0,0,0,0,,,5.00,0.71,91,291
62ff5ca5e5e918239432ddc6,Лев,Аронов,,Суперлига — Премьер-Лига,Атлант,3,0,0,0,0,0,1,1,1,1,,0.00,0.00,182,291
632385dd1ee2327f6861d97b,Артем,Бацов,,Суперлига — Премьер-Лига,Атлант,3,0,0,0,0,0,1,1,0,1,,0.00,0.00,189,291
69f37336feb313c5ba572d05,Георгий,Винокуров,,Суперлига — Премьер-Лига,Атлант,2,1,1,0,0,0,0,0,0,,,5.00,2.50,94,291
6973c980ec42650adede4bd2,Евгений,Вронский,,Суперлига — Премьер-Лига,Атлант,3,0,1,0,0,0,0,0,0,,,3.00,1.00,120,291
645b9c3a9ffe962ba0801f09,Дмитрий,Горожанин,,Суперлига — Премьер-Лига,Атлант,11,0,8,1,1,0,1,1,1,1,,25.00,2.27,17,291
64e24581281a0e57b0d92808,Иван,Гуляев,,Суперлига — Премьер-Лига,Атлант,4,1,0,0,0,0,1,1,1,1,,2.00,0.50,148,291
632395591ee2327f68625c48,Дмитрий,Дубылкин,,Суперлига — Премьер-Лига,Атлант,9,0,4,0,3,0,1,1,1,1,,12.00,1.33,44,291
69cbad452a91fb06a9eb5b1d,Роман,Карачаров,,Суперлига — Премьер-Лига,Атлант,3,0,0,0,0,0,0,0,0,,,0.00,0.00,217,291
67fa2722498f3886af30de0d,Максимилиан,Корнилов,,Суперлига — Премьер-Лига,Атлант,5,0,0,0,0,0,1,1,0,1,,0.00,0.00,224,291
69e28904f3dee6147723190d,Дмитрий,Лебедев,,Суперлига — Премьер-Лига,Атлант,3,0,1,0,0,0,0,0,0,,,3.00,1.00,131,291
69d15d582a91fb06a9f5e830,Алексей,Лущицкий,,Суперлига — Премьер-Лига,Атлант,4,0,0,0,0,0,0,0,0,,,0.00,0.00,236,291
62ff8adf5af15e2781704c53,Артем,Мальцевич,,Суперлига — Премьер-Лига,Атлант,9,0,3,0,2,0,0,0,0,,,9.00,1.00,65,291
62ff9cd25af15e2781717136,Виктор,Маслобоев,,Суперлига — Премьер-Лига,Атлант,8,0,0,1,0,0,0,0,0,,,1.00,0.13,169,291
6323a2921ee2327f6862c8e9,Григорий,Митин,,Суперлига — Премьер-Лига,Атлант,2,0,0,0,0,0,0,0,0,,,0.00,0.00,242,291
63239ee91ee2327f6862ab3b,Виталий,Петров,,Суперлига — Премьер-Лига,Атлант,9,0,0,0,1,1,1,1,0,1,,0.00,0.00,257,291
62ff930a5af15e278170d276,Николай,Раков,,Суперлига — Премьер-Лига,Атлант,9,0,0,0,1,0,0,0,0,,,0.00,0.00,265,291
69f37336feb313c5ba572d03,Руслан,Сидоров,,Суперлига — Премьер-Лига,Атлант,7,0,1,2,0,0,0,0,0,,,5.00,0.71,104,291
62ffa37b5af15e278171e582,Сергей,Смирнов,,Суперлига — Премьер-Лига,Атлант,8,4,8,2,0,0,0,0,0,,,34.00,4.25,9,291
69d15d582a91fb06a9f5e82e,Алексей,Федоров,,Суперлига — Премьер-Лига,Атлант,12,3,6,2,3,0,0,0,0,,,26.00,2.17,16,291
69d15d582a91fb06a9f5e82c,Константин,Филинцов,,Суперлига — Премьер-Лига,Атлант,4,0,0,2,0,0,0,0,0,,,2.00,0.50,159,291
62fe9781375a1c1d6366d805,Артем,Чистяков,,Суперлига — Премьер-Лига,Атлант,8,0,0,0,0,0,1,1,1,1,,0.00,0.00,288,291
62feabb79c26801f955f3ddb,Юрий,Шарапов,,Суперлига — Премьер-Лига,Атлант,10,1,0,1,0,0,0,0,0,,,3.00,0.30,144,291
62ff6b7e5af15e27816e1c40,Николай,Бортничук,,Суперлига — Премьер-Лига,Ветеранов,11,5,8,2,0,0,2,1,2,6,,36.00,3.27,7,291
62ff92aa5af15e278170ca4e,Расул,Газимагомедов,,Суперлига — Премьер-Лига,Ветеранов,2,0,1,0,0,0,0,0,0,,,3.00,1.50,122,291
672b73036060acdd398a07b1,Степан,Галахов,,Суперлига — Премьер-Лига,Ветеранов,9,0,0,0,0,0,0,0,0,,,0.00,0.00,195,291
62fe455060710a0b7a96dff0,Евгений,Евдокимов,,Суперлига — Премьер-Лига,Ветеранов,10,0,0,0,1,0,2,1,2,6,,0.00,0.00,205,291
6323941b1ee2327f686250d2,Егор,Иванец,,Суперлига — Премьер-Лига,Ветеранов,0,0,0,0,0,0,2,1,2,6,,0.00,0.00,212,291
62ff94ed5af15e278170ee9c,Андрей,Кузьменко,,Суперлига — Премьер-Лига,Ветеранов,5,0,0,0,0,0,0,0,0,,,0.00,0.00,230,291
62ff95115af15e278170efd9,Владимир,Лепихов,,Суперлига — Премьер-Лига,Ветеранов,11,2,0,0,1,0,2,1,2,6,,4.00,0.36,108,291
66a75b327179c858c57b2d18,Даниил,Медведенко,,Суперлига — Премьер-Лига,Ветеранов,9,1,3,1,1,1,1,1,1,2,,12.00,1.33,46,291
62ffaedd5af15e27817288ac,Анатолий,Миронов,,Суперлига — Премьер-Лига,Ветеранов,7,0,0,1,2,0,2,1,1,6,,1.00,0.14,170,291
62ff6dbd5af15e27816e3cc4,Виталий,Мишин,,Суперлига — Премьер-Лига,Ветеранов,0,0,0,0,0,0,0,0,0,,,0.00,0.00,244,291
62feb23d9c26801f955f7da6,Михаил,Морозов,,Суперлига — Премьер-Лига,Ветеранов,0,0,0,0,0,0,0,0,0,,,0.00,0.00,245,291
62ff6be35af15e27816e20d2,Дмитрий,Пеньков,,Суперлига — Премьер-Лига,Ветеранов,9,0,1,1,1,0,2,1,1,6,,4.00,0.44,111,291
62ff4c014e0d681d80aa1df2,Михаил,Радыгин,,Суперлига — Премьер-Лига,Ветеранов,11,0,1,0,1,0,0,0,0,,,3.00,0.27,137,291
62ff6be45af15e27816e20d6,Кирилл,Савин,,Суперлига — Премьер-Лига,Ветеранов,5,0,0,2,2,0,1,0,0,4,,2.00,0.40,155,291
62feb21f9c26801f955f7c82,Максим,Суслов,,Суперлига — Премьер-Лига,Ветеранов,8,1,2,4,1,0,1,0,0,4,,12.00,1.50,49,291
62ff8e545af15e27817089c3,Андрей,Терпячий,,Суперлига — Премьер-Лига,Ветеранов,10,0,1,0,0,0,0,0,0,,,3.00,0.30,141,291
62ff9b875af15e2781715eca,Иван,Чабан,,Суперлига — Премьер-Лига,Ветеранов,9,0,0,0,1,0,0,0,0,,,0.00,0.00,287,291
62feb2af9c26801f955f823d,Даниил,Чеглаков,,Суперлига — Премьер-Лига,Ветеранов,5,0,0,1,2,0,1,0,1,4,,1.00,0.20,177,291
62ffa9325af15e278172328f,Евгений,Шибанов,,Суперлига — Премьер-Лига,Ветеранов,10,1,3,0,5,1,2,1,1,6,,11.00,1.10,57,291
62ff6b855af15e27816e1c60,Дмитрий,Штягин,,Суперлига — Премьер-Лига,Ветеранов,8,1,0,0,4,1,0,0,0,,,2.00,0.25,162,291
632399031ee2327f686279f9,Денис,Яковлев,,Суперлига — Премьер-Лига,Ветеранов,0,0,0,0,0,0,0,0,0,,,0.00,0.00,290,291
62ffb1ba5af15e278172bc8d,Виктор,Ясточкин,,Суперлига — Премьер-Лига,Ветеранов,8,0,0,0,4,0,0,0,0,,,0.00,0.00,291,291
63239ab41ee2327f6862885b,Максим,Батов,,Суперлига — Премьер-Лига,Каццо,7,3,6,8,1,1,2,2,1,0,,32.00,4.57,10,291
69d1636ced166a068c2fce13,Дмитрий,Бацман,,Суперлига — Премьер-Лига,Каццо,6,0,2,0,0,0,0,0,0,,,6.00,1.00,82,291
62ff73225af15e27816ea45c,Александр,Борисов,,Суперлига — Премьер-Лига,Каццо,4,0,1,2,0,0,1,1,1,1,,5.00,1.25,92,291
62ffaa935af15e27817249fb,Сергей,Войтюк,,Суперлига — Премьер-Лига,Каццо,5,0,0,1,0,0,0,0,0,,,1.00,0.20,165,291
64ccb65bbb9afa71da73b6ad,Максим,Вотинов,,Суперлига — Премьер-Лига,Каццо,9,2,14,0,0,0,1,0,1,4,,46.00,5.11,3,291
667d52a1a2cc3949f729283f,Дмитрий,Гавриленко,,Суперлига — Премьер-Лига,Каццо,8,0,1,1,1,0,1,0,1,8,,4.00,0.50,106,291
691798a7acd22ab4b704ddbf,Резаг,Диало,,Суперлига — Премьер-Лига,Каццо,4,0,0,0,1,0,0,0,0,,,0.00,0.00,198,291
62ffa0435af15e278171abdf,Дмитрий,Дмитрук,,Суперлига — Премьер-Лига,Каццо,9,0,7,2,1,0,0,0,0,,,23.00,2.56,20,291
66ff9ce7ff84ff7e509d4fb4,Александр,Емельянов,,Суперлига — Премьер-Лига,Каццо,11,0,1,5,1,0,0,0,0,,,8.00,0.73,69,291
68def25f4208d27679896685,Илья,Зикрань,,Суперлига — Премьер-Лига,Каццо,4,2,2,1,1,0,0,0,0,,,11.00,2.75,52,291
673b57536c77c8271d7ccc91,Важа,Кикава,,Суперлига — Премьер-Лига,Каццо,5,1,3,4,0,0,2,2,0,0,,15.00,3.00,40,291
6439e132da107a1e92e54008,Илья,Морозов,,Суперлига — Премьер-Лига,Каццо,12,1,8,4,2,0,1,0,1,4,,30.00,2.50,11,291
69abe5c2402037869a59df37,Даниил,Николаев,,Суперлига — Премьер-Лига,Каццо,4,1,4,2,0,0,0,0,0,,,16.00,4.00,37,291
64cc2120bb9afa71da723f3f,Кирилл,Овод,,Суперлига — Премьер-Лига,Каццо,5,0,0,0,2,0,0,0,0,,,0.00,0.00,251,291
68123d05a59ea6cfe51d9c7a,Арутюн,Петросян,,Суперлига — Премьер-Лига,Каццо,1,0,0,0,0,0,0,0,0,,,0.00,0.00,259,291
68a84f0b796eae076767ec68,Григорий,Петросянц,,Суперлига — Премьер-Лига,Каццо,8,0,1,1,0,0,0,0,0,,,4.00,0.50,112,291
6619a0afe0fc3302cc637a0c,Вадим,Ракутин,,Суперлига — Премьер-Лига,Каццо,5,0,0,1,2,0,1,0,1,2,,1.00,0.20,173,291
6792299b160f341434159495,Александр,Свердлик,,Суперлига — Премьер-Лига,Каццо,8,0,1,2,2,2,0,0,0,,,5.00,0.63,103,291
63238a021ee2327f6861fc04,Алексей,Тараканов,,Суперлига — Премьер-Лига,Каццо,6,1,0,0,1,0,0,0,0,,,2.00,0.33,157,291
69d0c0402a91fb06a9f36b04,Артём,Терещук,,Суперлига — Премьер-Лига,Каццо,4,0,1,1,0,0,0,0,0,,,4.00,1.00,115,291
62ffb878aa8c2e49e5f7d75d,Алексей,Тихонов,,Суперлига — Премьер-Лига,Каццо,1,0,0,0,0,0,0,0,0,,,0.00,0.00,279,291
68dedd7cf1b382766c969c18,Родион,Томов,,Суперлига — Премьер-Лига,Каццо,11,0,6,4,2,0,0,0,0,,,22.00,2.00,21,291
67364c256060acdd39a0bc11,Максим,Тугайбей,,Суперлига — Премьер-Лига,Каццо,3,0,1,0,0,0,0,0,0,,,3.00,1.00,143,291
62ffba6aaa8c2e49e5f7f5fc,Александр,Феофанов,,Суперлига — Премьер-Лига,Каццо,7,0,0,0,1,0,2,1,1,6,,0.00,0.00,283,291
674054c7b2749836b22cbb7e,Алексей,Шпикуляк,,Суперлига — Премьер-Лига,Каццо,7,1,0,1,0,0,0,0,0,,,3.00,0.43,145,291
645e211ef0d92d249e1204d4,Заур,Алиев,,Суперлига — Премьер-Лига,Маяк,9,2,2,1,0,1,1,0,1,4,,11.00,1.22,51,291
688b6459e08168bbb3231a1b,Иван,Аренд,,Суперлига — Премьер-Лига,Маяк,3,0,0,0,0,0,0,0,0,,,0.00,0.00,181,291
62ff528c4e0d681d80aa855b,Максим,Бойко,,Суперлига — Премьер-Лига,Маяк,7,0,1,0,1,1,1,0,1,4,,3.00,0.43,118,291
62ffa2685af15e278171d2f0,Никита-Александр,Боровенков,,Суперлига — Премьер-Лига,Маяк,8,0,1,2,2,0,0,0,0,,,5.00,0.63,93,291
632383a21ee2327f6861c7c6,Ярослав,Бурьянов,,Суперлига — Премьер-Лига,Маяк,9,0,2,2,1,0,0,0,0,,,8.00,0.89,67,291
62ffae3b5af15e278172820e,Павел,Долотов,,Суперлига — Премьер-Лига,Маяк,3,0,0,0,1,0,0,0,0,,,0.00,0.00,199,291
68b9e5f7da17b0598c30d230,Савва,Дружков,,Суперлига — Премьер-Лига,Маяк,3,0,0,0,0,0,0,0,0,,,0.00,0.00,201,291
62fe3d2560710a0b7a969160,Андрей,Дубас,,Суперлига — Премьер-Лига,Маяк,3,0,1,0,0,0,0,0,0,,,3.00,1.00,128,291
6995d22f5a127bb0e278bbdf,Роман,Ерохин,,Суперлига — Премьер-Лига,Маяк,6,1,1,0,1,0,0,0,0,,,5.00,0.83,97,291
62fe476a60710a0b7a96f49a,Сергей,Корольков,,Суперлига — Премьер-Лига,Маяк,0,0,0,0,0,0,1,0,1,4,,0.00,0.00,225,291
62fe455e60710a0b7a96e059,Антон,Кудряшов,,Суперлига — Премьер-Лига,Маяк,3,1,0,0,0,1,1,0,0,4,,2.00,0.67,153,291
632383101ee2327f6861c324,Вадим,Медведев,,Суперлига — Премьер-Лига,Маяк,5,0,0,0,0,0,0,0,0,,,0.00,0.00,239,291
62feabff9c26801f955f400c,Игорь,Михайлов,,Суперлига — Премьер-Лига,Маяк,10,1,0,1,2,0,1,0,0,4,,3.00,0.30,133,291
63238d381ee2327f68621636,Эмиль,Мульдт,,Суперлига — Премьер-Лига,Маяк,4,0,0,0,1,0,0,0,0,,,0.00,0.00,246,291
62ffb27c5af15e278172ca80,Максим,Мухин,,Суперлига — Премьер-Лига,Маяк,6,0,1,0,0,0,0,0,0,,,3.00,0.50,134,291
6432471511e3506c846c2ae0,Леонид,Осокин,,Суперлига — Премьер-Лига,Маяк,0,0,0,0,0,0,0,0,0,,,0.00,0.00,254,291
62ffae3d5af15e278172821b,Василий,Пацевич,,Суперлига — Премьер-Лига,Маяк,7,0,0,0,1,0,0,0,0,,,0.00,0.00,256,291
62fe451c60710a0b7a96de7c,Евгений,Пилипенко,,Суперлига — Премьер-Лига,Маяк,2,0,0,0,0,0,0,0,0,,,0.00,0.00,260,291
62ff64d45af15e27816dad2a,Алексей,Поматилов,,Суперлига — Премьер-Лига,Маяк,11,0,0,0,1,0,0,0,0,,,0.00,0.00,262,291
62ffaef15af15e27817289c0,Никита,Попов,,Суперлига — Премьер-Лига,Маяк,10,2,1,1,1,0,0,0,0,,,8.00,0.80,71,291
66c0b0cc942766cff63bc75e,Кирилл,Пудов,,Суперлига — Премьер-Лига,Маяк,0,0,0,0,0,0,0,0,0,,,0.00,0.00,264,291
62fe57b534134c11a93ca2a5,Владимир,Рудометов,,Суперлига — Премьер-Лига,Маяк,1,0,0,1,0,0,0,0,0,,,1.00,1.00,174,291
62ffa1b95af15e278171c482,Евгений,Смирнов,,Суперлига — Премьер-Лига,Маяк,9,3,4,1,1,0,1,1,0,3,,19.00,2.11,26,291
63f4f8faf64d54b8fe6c0184,Даниил,Трофимов,,Суперлига — Премьер-Лига,Маяк,7,0,1,0,0,0,0,0,0,,,3.00,0.43,142,291
637c86ea0e28ed18cdea5efa,Алексей,Широких,,Суперлига — Премьер-Лига,Маяк,5,1,0,0,1,0,0,0,0,,,2.00,0.40,161,291
68dfb005cd013b766a9bea28,Ильхам,Яруллин,,Суперлига — Премьер-Лига,Маяк,3,0,0,1,0,0,1,1,1,1,,1.00,0.33,178,291
660becc7af6402bca1eef2cd,Антон,Анфилатов,,Суперлига — Премьер-Лига,Напролом,4,0,0,0,0,0,1,0,1,8,,0.00,0.00,180,291
645be3b67eb9724ce3bab3ce,Виктор,Арсеньев,,Суперлига — Премьер-Лига,Напролом,2,0,0,0,0,0,0,0,0,,,0.00,0.00,183,291
66d18e8e56b2b9f02c584157,Роман,Ахметянов,,Суперлига — Премьер-Лига,Напролом,11,1,4,0,1,0,1,0,1,8,,14.00,1.27,41,291
62ff75545af15e27816ed193,Дмитрий,Бабусенко,,Суперлига — Премьер-Лига,Напролом,2,0,1,0,0,0,0,0,0,,,3.00,1.50,117,291
62feb10a9c26801f955f71e3,Алексей,Васильев,,Суперлига — Премьер-Лига,Напролом,3,0,0,0,0,0,2,0,2,13,,0.00,0.00,192,291
62fe33c9b0a83c2d7154fae3,Андрей,Зезюлькин,,Суперлига — Премьер-Лига,Напролом,7,0,0,2,0,0,1,0,0,8,,2.00,0.29,149,291
65a2e9815db67ac847341d88,Илья,Кирсанов,,Суперлига — Премьер-Лига,Напролом,3,1,1,1,0,0,0,0,0,,,6.00,2.00,86,291
62fe72e3ba2fdf174bb77963,Андрей,Козлюк,,Суперлига — Премьер-Лига,Напролом,10,2,1,3,3,0,2,0,1,13,,10.00,1.00,59,291
6a1afbe99364361abafb730a,Александр,Крединс,,Суперлига — Премьер-Лига,Напролом,3,0,0,0,1,0,0,0,0,,,0.00,0.00,227,291
67f6c723fff1191a03fbd994,Илья,Лекомцев,,Суперлига — Премьер-Лига,Напролом,0,0,0,0,0,0,0,0,0,,,0.00,0.00,233,291
62ff97a35af15e27817118ff,Максим,Луговский,,Суперлига — Премьер-Лига,Напролом,4,0,0,0,0,0,0,0,0,,,0.00,0.00,235,291
62ffac215af15e278172623b,Павел,Малахов,,Суперлига — Премьер-Лига,Напролом,9,2,0,1,1,0,0,0,0,,,5.00,0.56,100,291
632393f61ee2327f68624f92,Марат,Мамлеев,,Суперлига — Премьер-Лига,Напролом,9,2,2,1,2,0,2,0,2,13,,11.00,1.22,55,291
62ff967f5af15e2781710805,Данил,Муратов,,Суперлига — Премьер-Лига,Напролом,3,0,0,0,0,0,1,0,0,5,,0.00,0.00,248,291
6323880d1ee2327f6861eb83,Виталий,Немеров,,Суперлига — Премьер-Лига,Напролом,6,0,0,1,1,0,1,0,1,5,,1.00,0.17,172,291
6613c1066dabba0702d62f2a,Никита,Охтин,,Суперлига — Премьер-Лига,Напролом,9,0,0,0,0,0,0,0,0,,,0.00,0.00,255,291
62fe49f760710a0b7a970f29,Дмитрий,Подгайный,,Суперлига — Премьер-Лига,Напролом,6,0,0,0,2,1,0,0,0,,,0.00,0.00,261,291
62feabc19c26801f955f3e19,Никита,Ромашенко,,Суперлига — Премьер-Лига,Напролом,7,2,6,2,1,0,0,0,0,,,24.00,3.43,18,291
6323841d1ee2327f6861cb29,Максим,Семенов,,Суперлига — Премьер-Лига,Напролом,8,0,0,0,0,0,2,0,2,13,,0.00,0.00,269,291
62ff9bc95af15e27817163ce,Дмитрий,Скороспелов,,Суперлига — Премьер-Лига,Напролом,8,0,0,0,3,0,1,0,1,5,,0.00,0.00,271,291
62ff902b5af15e278170a487,Илья,Смирнов,,Суперлига — Премьер-Лига,Напролом,6,0,0,0,1,0,2,0,2,13,,0.00,0.00,272,291
62ffb9acaa8c2e49e5f7ea91,Антон,Соболев,,Суперлига — Премьер-Лига,Напролом,8,0,1,0,1,0,1,0,1,11,,3.00,0.38,138,291
62ffa3d85af15e278171e9a2,Дмитрий,Стареньков,,Суперлига — Премьер-Лига,Напролом,7,0,1,0,2,0,1,0,1,5,,3.00,0.43,140,291
